Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Energy-Efficient Joint Computation Offloading and Resource Allocation Strategy for ISAC-Aided 6G V2X Networks,Q. Liu; R. Luo; H. Liang; Q. Liu,"School of Communication and Information Engineering, the Chongqing Key Laboratory of Mobile Communication Technology, and the Mobile Communications Technology Key Laboratory of the Ministry of Education, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, the Chongqing Key Laboratory of Mobile Communication Technology, and the Mobile Communications Technology Key Laboratory of the Ministry of Education, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, the Chongqing Key Laboratory of Mobile Communication Technology, and the Mobile Communications Technology Key Laboratory of the Ministry of Education, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, the Chongqing Key Laboratory of Mobile Communication Technology, and the Mobile Communications Technology Key Laboratory of the Ministry of Education, Chongqing University of Posts and Telecommunications, Chongqing, China",IEEE Transactions on Green Communications and Networking,15 Feb 2023,2023,7.0,1.0,413,423,"Integrated sensing and communications (ISAC) is a pillar technology of 6G to enable intelligent environment awareness and hardware cost efficiencies. In ISAC-aided 6G vehicle-to-everything (V2X) networks, the perception data fusion from multiple sources can make a reliable and efficient data sharing to guarantee driving safety. However, the contradiction between task delay requirement and energy consumption becomes more and more prominent with the growth of computing task amount. Therefore, this paper proposes a joint computation offloading and resource allocation strategy to build greener V2X networks with mobile-edge computing (MEC) and ISAC technologies. A data fusion architecture for cooperative perception is first introduced to support fusing massive perception data from wireless infrastructures and vehicles. Then, a minimization problem of queuing latency is formulated with long-term latency and energy consumption constraints for data fusion computing tasks. The problem is further reformulated by the Lyapunov optimization method to transfer delay and energy constraints into queue stability problems. Finally, a joint computation offloading and resource allocation (JCORA) scheme is proposed to obtain the optimal computation offloading and resource allocation decision, achieving the balance between task delay and energy consumption. Extensive simulations validate the effectiveness of the proposed strategy compared with other baseline schemes.",2473-2400,,10.1109/TGCN.2023.3234263,Basic and Advanced Research Projects of CSTC(grant numbers:cstc2019jcyj-zdxmX0008); Science and Technology Research Program of Chongqing Municipal Education Commission(grant numbers:KJZD-K201900605); Doctoral “Through Train” Scientific Research Project of Chongqing(grant numbers:sl202100000307); Youth Project of Chongqing Municipal Education Commission Science and Technology Research Program(grant numbers:KJQN202200645); Doctoral Initial Funding of Chongqing University of Posts and Telecommunications(grant numbers:A2021-195(E012A2021195)); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10007643,Integrated sensing and communications;vehicle-to-everything networks;computation offloading;resource allocation;energy efficiency,Task analysis;Resource management;Sensors;Vehicle-to-everything;Data integration;Delays;Computational modeling,,30.0,,30.0,IEEE,5 Jan 2023,,,IEEE,IEEE Journals
A Short Overview of 6G V2X Communication Standards,D. Wang; Y. N. Nganso; H. D. Schotten,"Rhineland-Palatinate Technical University of Kaiserslautern, Landau, Germany; Rhineland-Palatinate Technical University of Kaiserslautern, Landau, Germany; Rhineland-Palatinate Technical University of Kaiserslautern, Landau, Germany",2023 International Conference on Intelligent Communication and Networking (ICN),12 Feb 2024,2023,,,20,26,"We are on the verge of a new age of linked autonomous cars with unheard-of user experiences, dramatically improved air quality and road safety, extremely varied transportation settings, and a plethora of cutting-edge apps. A substantially improved Vehicle-to-Everything (V2X) communication network that can simultaneously support massive hyper-fast, ultra-reliable, and low-latency information exchange is necessary to achieve this ambitious goal. These needs of the upcoming V2X are expected to be satisfied by the Sixth Generation (6G) communication system. In this article, we start by introducing the history of V2X communications by giving details on the current, developing, and future developments. We compare the applications of communication technologies such as Wi-Fi, LTE, 5G, and 6G. we focus on the new technologies for 6G V2X which are brain-vehicle interface, blocked-based V2X, and Machine Learning (ML). To achieve this, we provide a summary of the most recent ML developments in 6G vehicle networks. we discuss the security challenges of 6G V2X. We address the strengths, open challenges, development, and improving areas of further study in this field.",,979-8-3503-5767-7,10.1109/ICN60549.2023.10425918,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10425918,6G;V2X;AI;ML,6G mobile communication;Transportation;Road safety;Security;Vehicle-to-everything;Wireless fidelity;Next generation networking,,,,30.0,IEEE,12 Feb 2024,,,IEEE,IEEE Conferences
Modulation Recognition of the OFDM Signals in the UAV-RIS Based AI-enabled 6G Network for Smart Agriculture,A. Sheraz; M. F. Shahid; Z. A. Khan; T. J. S. Khanzada,"Department of Computer Science, FAST-NUCES, Karachi, Pakistan; Department of Computer Science, FAST-NUCES, Karachi, Pakistan; Department of Electronic and Communication Engineering (ECE), School of Architecture Technology, and Engineering (ATE) University of Brighton, UK; Department of Information Systems, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia",2023 20th International Bhurban Conference on Applied Sciences and Technology (IBCAST),17 Oct 2024,2023,,,327,332,"The integration of artificial intelligence (AI) and 6G networks aims to enhance agricultural applications by enabling adaptive and efficient communication systems. Fusing the potential and strengths of machine learning (ML) technology and the high-speed, low-latency communication capabilities of 6G networks, we can create intelligent farming systems that can enhance productivity, reduce resource wastage, and ensure sustainable agricultural practices. To tackle resource wastage and power efficiency of 6G-enabled devices, we present an AI-based solution that utilizes pre-trained Deep Learning (DL) models to classify Orthogonal Frequency Division Multiplexing (OFDM) modulated Quadrature Amplitude Modulation (QAM) signals. The proposed approach involves recognizing signals based on the classification results at the receiving nodes, prompting them to switch their radio modulation schemes to options such as 4-QAM, 16-QAM, and 64-QAM. Taking advantage of DL models for QAM classification and dynamically adjusting modulation schemes, the proposed solution can optimize resource utilization, improve data transmission quality, and enhance overall network performance in agricultural applications. We used pre-trained ResNet50, MobileNetV2, and a scratch CNN model. Our results show that pretrained models performed better than scratch CNN models and demonstrate the feasibility of using pretrained DL models for modulation scheme classification, offering promising opportunities for the development of adaptive and intelligent agricultural systems.",2151-1411,979-8-3503-0825-9,10.1109/IBCAST59916.2023.10712833,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10712833,Artificial Intelligence;5G/6G Communication Networks;Deep Learning;OFDM;UAV-RIS,6G mobile communication;Smart agriculture;Adaptation models;Adaptive systems;Quadrature amplitude modulation;OFDM;Modulation;Switches;Resource management;Residual neural networks,,,,35.0,IEEE,17 Oct 2024,,,IEEE,IEEE Conferences
"Preserving Privacy in the Age of Wireless Evolution: Differential Privacy in 5G, Beyond 5G, and 6G",S. P. Sanon; C. Lipps; H. D. Schotten,"German Research Center for Artificial Intelligence, Intelligent Networks Research Group, Kaiserslautern; German Research Center for Artificial Intelligence, Intelligent Networks Research Group, Kaiserslautern; Institute for Wireless Communication and Navigation, RPTU Kaiserslautern-Landau, Kaiserslautern",2023 International Conference on Future Communications and Networks (FCN),7 Jun 2024,2023,,,1,6,"As wireless communication continues its rapid evolution into the context of 5G, Beyond 5G, and the anticipated 6G, the demand for seamless connectivity and data-driven services is met with growing concerns about individual privacy. The advent of 5G introduced unparalleled speed and connectivity, enabling an array of transformative applications. However, it also exposed vulnerabilities in user privacy. Beyond 5G and 6G promise even more ambitious goals, such as ultra-low latency and ubiquitous connectivity, intensifying the need for robust privacy safeguards. This work explores the vital role of Differential Privacy (DP) as a privacy-preserving mechanism in the context of these next-generation wireless networks. DP is a mathematical framework that ensures statistical queries on sensitive data do not compromise individual privacy. This research delves into the core principles of DP and its practical applications in the wireless domain, illustrating how it can protect user data while enabling data sharing for network optimization, security, and advanced services. It also provides some experimental results on two important aspects of wireless communication: network slicing and network traffic prediction. Finally, it highlights the applicability of DP and the delicate balance between connectivity and confidentiality and underscores the significance of privacy preservation in shaping the future of wireless technology.",,979-8-3503-9603-4,10.1109/FCN60432.2023.10543856,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10543856,Differential Privacy;Wireless Communication;Privacy Preservation;Recurrent Neural Networks,6G mobile communication;Privacy;Wireless sensor networks;Differential privacy;5G mobile communication;Wireless networks;Telecommunication traffic,,,,33.0,IEEE,7 Jun 2024,,,IEEE,IEEE Conferences
Federated Learning Meets Intelligence Reflection Surface in Drones for Enabling 6G Networks: Challenges and Opportunities,A. V. Shvetsov; S. H. Alsamhi; A. Hawbani; S. Kumar; S. Srivastava; S. Agarwal; N. S. Rajput; A. A. Alammari; F. M. A. Nashwan,"Department of Smart Technologies, Moscow Polytechnic University, Moscow, Russia; Electrical Engineering Department, Faculty of Engineering, Ibb University, Ibb, Yemen; School of Computer Science, Shenyang Aerospace University, Shenyang, China; Department of CSE, IIIT Naya Raipur, Raipur, Chhattisgarh, India; Department of Electronics and Communication Engineering, FET, MJP Rohilkhand University, Bareilly, Uttar Pradesh, India; Department of EC, Invertis University, Bareilly, Uttar Pradesh, India; Department of Electronics Engineering, Indian Institute of Technology (Banaras Hindu University) Varanasi, Varanasi, Uttar Pradesh, India; Electrical Engineering Department, Faculty of Engineering, Ibb University, Ibb, Yemen; Electrical Engineering Department, Faculty of Engineering, Ibb University, Ibb, Yemen",IEEE Access,28 Nov 2023,2023,11.0,,130860,130887,"The combination of drones and Intelligent Reflecting Surfaces (IRS) have emerged as potential technologies for improving the performance of six Generation (6G) communication networks by proactively modifying wireless communication through smart signal reflection and manoeuvre control. By deploying the IRS on drones, it becomes possible to improve the coverage and reliability of the communication network while reducing energy consumption and costs. Furthermore, integrating IRS with Federated Learning (FL) can further boost the performance of the drone network by enabling collaborative learning among multiple drones, leading to better and more efficient decision-making and holding great promise for enabling 6G communication networks. Therefore, we present a novel framework for FL meets IRS in drones for enabling 6G. In this framework, multiple IRS-equipped drone swarm are deployed to form a distributed wireless network, where FL techniques are used to collaborate with the learning process and optimize the reflection coefficients of each drone-IRS. This allows drone swarm to adapt to changing communication environments and improve the coverage and quality of wireless communication services. Integrating FL and IRS into drones offers several advantages over traditional wireless communication networks, including rapid deployment in emergencies or disasters, improved coverage and quality of communication services, and increased accessibility to remote areas. Finally, we highlight the challenges and opportunities of integrating FL and IRS into drones for researchers interested in drone networks. We also help drive innovation in developing 6G communication networks.",2169-3536,,10.1109/ACCESS.2023.3323399,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10274974,6G;drones;drone swarm;federated learning;IoT;IRS;smart environment,Drones;Wireless communication;6G mobile communication;Reflection;Quality of service;Communication networks;Array signal processing;Particle swarm optimization;Smart devices,,17.0,,155.0,CCBYNCND,10 Oct 2023,,,IEEE,IEEE Journals
Zero-Load: A Zero Touch Network based router management scheme underlying 6G-IoT ecosystems,P. Bhattacharya; A. Mukherjee; S. Tanwar; E. Pricop,"Dept. of Computer Science and Engg., School of Eng. and Tech., Amity University, Kolkata, India; Dept. of Computer Science, Mahishadal Raj College, Mahishadal, West Bengal, India; Dept. of Computer Science and Engg., Inst. of Tech., Nirma University, Ahmedabad, India; Automatic Control, Comp. & Elect. Dept., Petroleum-Gas University of Ploiesti, Ploiesti, Romania","2023 15th International Conference on Electronics, Computers and Artificial Intelligence (ECAI)",2 Aug 2023,2023,,,1,7,"The rising data volumes force significant bottlenecks on the 6G for IoT (6G-IoT) network management functions, which limits the control, flexibility, and interoperability among devices, protocols, and end applications. Solutions like software-defined networking (SDN), and network function virtualization (NFV) are proposed with 6G, but the core management operations are still manual. Thus, to automatically upscale these 6G-IoT networks at reduced cost orchestration complexity, zero-touch networks (ZTN) are proposed. ZTN in 6G-IoT allows a high degree of automation and seamless integration of services. The article proposes a scheme, Zero-Load, that integrates ZTN at the core routing functionality of the 6G-IoT applications. We present a load balancing and traffic classification scheme through the ZTN networking stack for core routers. The ZTN router configuration fabric connects applications with the core services. Further, we present a Gaussian kernel-based support vector machine (SVM) classifier at the ZTN automation layer, which classifies the normal traffic and attack traffic. The proposed work is compared for parameters like mean time to response (MTTR), and resolution latency against baseline SDN and NFV schemes. Using ZTN, an average improvement of 32.45% is obtained in MTTR, and 87.89% in resolution latency (against a query). Using the Gaussian RBF kernel, an accuracy of 0.9914 is reported. These results indicate that ZTN-based management paves the way toward a more dense and intelligent 6G-IoT network.",,979-8-3503-2138-8,10.1109/ECAI58194.2023.10194090,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10194090,6G;Zero Touch Networks;Internet-of-Things;Network Management;Network Functions,6G mobile communication;Support vector machines;Protocols;Routing;Load management;Network function virtualization;Time factors,,3.0,,20.0,IEEE,2 Aug 2023,,,IEEE,IEEE Conferences
ADROIT6G DAI-Driven Open and Programmable Architecture for 6G Networks,C. Christophorou; I. Ioannou; V. Vassiliou; L. Christofi; J. S. Vardakas; E. E. Seder; C. F. Chiasserini; M. Iordache; C. B. Issaid; I. Markopoulos; G. Franzese; T. Järvet; C. Verikoukis,"CYENS - Centre of Excellence, Cyprus; CYENS - Centre of Excellence, Cyprus; CYENS - Centre of Excellence, Cyprus; eBOS Technologies Limited, Cyprus; Iquadrat Informatica SL, Spain; Nextworks S.R.L., Italy; Consorzio Nazionale Interuniversitario per le -Telecomunicazioni, Italy; Orange Romania SA, Romania; University of Oulu, Finland; NOVA Telecommunications Single Member SA, Greece; EURECOM, France; CAFA Tech Ltd, Estonia; Athena Research Centre, Greece",2023 IEEE Globecom Workshops (GC Wkshps),21 Mar 2024,2023,,,744,750,"In the upcoming 6G era, mobile networks must deal with more challenging applications (e.g., holographic telepresence and immersive communication) and meet far more stringent application requirements stemming along the edge-cloud continuum. These new applications will create an elevated level of expectations on performance, reliability, ubiquity, trust-worthiness, security, openness, and sustainability, pushing the boundaries of innovation and driving transformational change across the architecture of future mobile networks. Towards this end, ADROIT6G proposes a set of disruptive innovations with a clear vision on setting a 6G network architecture that can be tailored to the requirements of innovative applications and match the ambitious KPls set for 6G networks. More specifically, the key transformations that ADROIT6G considers essential to 6G network evolution are: i) AIIML-powered optimisations across the network, exploring solutions in the “Distributed Artificial Intelligence (DAI)” domain for high performance and automation; ii) Transforming to fully cloud-native network software, which can be implemented across various edge-cloud platforms, with security built integrally into the network user plan; and iii) Soft-ware driven, zero-touch operations and ultimately automation of every aspect of the network and the services it delivers.",,979-8-3503-7021-8,10.1109/GCWkshps58843.2023.10465217,European Union(grant numbers:101095363); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10465217,6G Architecture;UE- VBS;DAI Framework;CrowdSourcing AI;Zero-Touch Management;BDlx agents;AI/ML;NTN;Multimodal Representation Learning,6G mobile communication;Representation learning;Wireless communication;Technological innovation;Automation;Telepresence;Computer architecture,,1.0,,19.0,IEEE,21 Mar 2024,,,IEEE,IEEE Conferences
Digital Twins for Industry 4.0 in the 6G Era,B. Han; M. A. Habibi; B. Richerzhagen; K. Schindhelm; F. Zeiger; F. Lamberti; F. G. Pratticò; K. Upadhya; C. Korovesis; I. -P. Belikaidis; P. Demestichas; S. Yuan; H. D. Schotten,"Division of Wireless Communications and Radio Positioning (WICON), RPTU Kaiserslautern-Landau, Kaiserslautern, Germany; Division of Wireless Communications and Radio Positioning (WICON), RPTU Kaiserslautern-Landau, Kaiserslautern, Germany; Siemens Technology, München, Germany; Siemens Technology, München, Germany; Siemens Technology, München, Germany; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Nokia Bell Labs, Espoo, Finland; WINGS ICT Solutions SA, Athens, Greece; WINGS ICT Solutions SA, Athens, Greece; WINGS ICT Solutions SA, Athens, Greece; Division of Wireless Communications and Radio Positioning (WICON), RPTU Kaiserslautern-Landau, Kaiserslautern, Germany; Division of Wireless Communications and Radio Positioning (WICON), RPTU Kaiserslautern-Landau, Kaiserslautern, Germany",IEEE Open Journal of Vehicular Technology,2 Nov 2023,2023,4.0,,820,835,"Having the Fifth Generation (5G) mobile communication system recently rolled out in many countries, the wireless community is now setting its eyes on the next era of Sixth Generation (6G). Inheriting from 5G its focus on industrial use cases, 6G is envisaged to become the infrastructural backbone of future intelligent industry. Especially, a combination of 6G and the emerging technologies of Digital Twins (DT) will give impetus to the next evolution of Industry 4.0 (I4.0) systems. This article provides a survey in the research area of 6G-empowered industrial DT system. With a novel vision of 6G industrial DT ecosystem, this survey discusses the ambitions and potential applications of industrial DT in the 6G era, identifying the emerging challenges as well as the key enabling technologies. The introduced ecosystem is supposed to bridge the gaps between humans, machines, and the data infrastructure, and therewith enable numerous novel application scenarios.",2644-1330,,10.1109/OJVT.2023.3325382,European Commission; H2020 Project Hexa-X(grant numbers:101015956); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10286980,Sixth Generation (6G);digital twins;Industry 4.0,6G mobile communication;Industries;Fourth Industrial Revolution;Digital twins;5G mobile communication;Artificial intelligence;Sustainable development,,15.0,,53.0,CCBYNCND,17 Oct 2023,,,IEEE,IEEE Journals
AI-Enabled Network-Functions Virtualization and Software-Defined Architectures for Customized Statistical QoS Over 6G Massive MIMO Mobile Wireless Networks,X. Zhang; Q. Zhu,"Texas A&M University, USA; Texas A&M University, USA",IEEE Network,5 Sep 2023,2023,37.0,2.0,30,37,"With the rapid deployments of the fifth generation (5G) mobile wireless networks, the shift from the 5G to the sixth generation (6G) mobile wireless networks has attracted tremendous research attention around the world. Featuring with the explosively increasing multimedia-traffics with very diverse services requirements, the 6G mobile wireless networks need to provide the customized services with heterogeneous types of quality of service (QoS) guarantees. However, how to efficiently support these customized services with heterogeneous QoS provisioning for 6G wireless networks has imposed many new challenges not encountered before. To conquer these difficulties, in this article we propose the artificial intelligence (AI)-enabled integration of massive multiple-input-multiple-output (massive-MIMO) techniques with network functions virtualization (NFV) and software-defined network (SDN) architectures to support the customized services over the 6G mobile wireless networks. Specifically, we develop the AI-enabled network architectural schemes which efficiently integrate three 6G-candidate techniques - massive-MIMO, NFV, and SDN - to significantly improve key performances of heterogeneous statistical QoS provisioning in terms of effective capacity. We apply the massive MIMO transmission to substantially improve the channel throughput. Our NFV-based schemes abstract and slice the physical infrastructure and wireless resources in network data plane into several virtualized networks and obtain the optimal service delivery path with the maximum effective capacity among virtualized networks. Also, we develop a set of AI-enabled techniques including multiagent AI-plane architectures, edge-Al frameworks, and federated learning mechanisms for efficiently implementing our developed massive-MIMO-NFV-SDN integrated schemes. Collaborating with our developed platform and techniques, our multi-agent AI-plane based SDN controller coordinates the network nodes and resources allocations for each virtualized network. Our conducted extensive simulations validate and evaluate our developed massive-MIMO-NFV-SDN integrated architectures using AI-techniques, showing that they can efficiently support the customized statistical delay-bounded QoS provisioning over 6G mobile wireless networks.",1558-156X,,10.1109/MNET.005.2200408,U.S. Air Force(grant numbers:FA9453-15-C-0423); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10239348,,6G mobile communication;5G mobile communication;Wireless networks;Quality of service;Massive MIMO;Throughput;Network function virtualization;Artificial intelligence;Software defined networking,,4.0,,15.0,IEEE,5 Sep 2023,,,IEEE,IEEE Magazines
Visual E2C: AI-Driven Visual End-Edge-Cloud Architecture for 6G in Low-Carbon Smart Cities,Z. Yang; D. Hu; Q. Guo; L. Zuo; W. Ji,"Institute of Computing Technology, Chinese Academy of Sciences, China; Institute of Computing Technology, Chinese Academy of Sciences, China; Institute of Computing Technology, Chinese Academy of Sciences, China; Institute of Computing Technology, Chinese Academy of Sciences, China; Institute of Computing Technology, Chinese Academy of Sciences, China",IEEE Wireless Communications,13 Jul 2023,2023,30.0,3.0,204,210,"With the rapid development of 6G wireless communication technology, the emergence of rich multimedia data for massive devices will lead to greater intensive computations and energy consumption. However, the requirements from both green communication and international low-carbon strategy can be challenging. In this article, we first systematically analyze the key challenges from the perspective of 6G networks for low-carbon smart city development. Then we propose an AI-driven visual end-edge-cloud architecture (E2C), which extends upon the conventional design from the perspective of human-machine fusion and carbon emission optimization. We provide systematical analysis and intelligent computing methods for carbon emission in visual end-edge-cloud architecture. This architecture can enable the provision of E2C AI intelligence for 6G networks through hybrid hierarchical optimization mechanisms. Finally, the experimental results demonstrate that our proposed architecture has better performance in smart cities, achieving lower carbon emissions compared to traditional methods.",1558-0687,,10.1109/MWC.019.2200518,"National Key R&D Program of China(grant numbers:2022YFE0125400,2022YFF0902403); National Natural Science Foundation of China(grant numbers:62072440); Beijing Natural Science Foundation(grant numbers:L221004); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183805,,6G mobile communication;Wireless communication;Visualization;Energy consumption;Smart cities;Computer architecture;Carbon dioxide,,9.0,,15.0,IEEE,13 Jul 2023,,,IEEE,IEEE Magazines
Energy-Efficient Spectrum Sharing for 6G Ubiquitous IoT Networks Through Blockchain,Z. Sun; F. Qi; L. Liu; Y. Xing; W. Xie,"Mobile Communication Technology Department, China Telecom Research Institute, Beijing, China; Mobile Communication Technology Department, China Telecom Research Institute, Beijing, China; Mobile Communication Technology Department, China Telecom Research Institute, Beijing, China; Mobile Communication Technology Department, China Telecom Research Institute, Beijing, China; Mobile Communication Technology Department, China Telecom Research Institute, Beijing, China",IEEE Internet of Things Journal,17 May 2023,2023,10.0,11.0,9342,9352,"Ubiquitous Internet of Things (UIoT) is required a 3-D network that stretches from space to air to earth. It involves numerous network components, such as satellites, HAPs, UAVs, terrestrial cellular networks, data centers, terrestrial gateways, as well as sharing and openness among operators. Correspondingly, wireless spectrum sharing becomes essential to energy efficiency and, thus, has to be investigated for green UIoT. Meanwhile, both blockchain and sixth-generation mobile communication technology hybrid cloud are recently intriguing technologies, and the enormous potential of combining the two has grown in prominence. For the reason of dependability and security, these two technologies are proposed to apply to spectrum sharing among UIoT devices. Particularly the blockchain’s unique smart contract technology can well complete the spectrum sharing procedure, as verified by the numerical results from our simulation study.",2327-4662,,10.1109/JIOT.2022.3224849,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964080,Blockchain;sixth-generation mobile communication technology (6G);spectrum sharing;Ubiquitous IoT (UIoT)%,Blockchains;6G mobile communication;Internet of Things;Energy efficiency;Cloud computing;Wireless communication;Satellites,,11.0,,18.0,IEEE,25 Nov 2022,,,IEEE,IEEE Journals
Optimal Deployment and Operation of Robotic Aerial 6G Small Cells With Grasping End Effectors,Y. Liao; V. Friderikos,"Department of Engineering, King's College London, London, U.K.; Department of Engineering, King's College London, London, U.K.",IEEE Transactions on Vehicular Technology,18 Sep 2023,2023,72.0,9.0,12248,12260,"Airborne base stations (ABSs) have drawn a significant interest since they can enhance network capacity and coverage thanks to their dominant line-of-sight links as well as flexible deployment. However, the system performance of ABS-assisted networks is severely confined by the limited endurance of the on-board battery. To overcome this energy issue, we are exploring the robotic airborne base station (RABS) with energy neutral grasping end-effectors able to autonomously perch at tall urban landforms. This paper studies the optimal deployment (fly to another grasping location or remain in the same one) and operation (active or sleep mode at an epoch) of RABS based on the spatio-temporal distribution of underlying traffic load, which problem is formulated as an integer linear programming (ILP) aiming to maximize the volume of served traffic load under the on-board energy constraints. To tackle the curse of dimensionality in this ILP formulation, we first investigate a special case with a single RABS in the system and develop a Lagrangian heuristic algorithm to solve it by exploiting the totally unimodularity structure. A polynomial-time method is then proposed to decompose the multi-RABS problem into several single-RABS cases based on the Hungarian algorithm. In terms of aggregated traffic that can be supported, numerical results reveal that a single RABS outperforms four (4) fixed micro cells when the serving duration ranges from 10 to 24 hours, allowing in that sense efficient network densification. The traffic loaded in a RABS is 3.2 times higher than a fixed small cell when the traffic distribution is highly heterogeneous. Finally, the efficiency and performance of the proposed algorithms are also detailed.",1939-9359,,10.1109/TVT.2023.3269906,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10107795,6G;small cells;UAVs;wireless communications;network optimization;robotic manipulators,Grasping;Wireless communication;Robots;Telecommunication traffic;Propulsion;Energy efficiency;Base stations,,3.0,,43.0,IEEE,25 Apr 2023,,,IEEE,IEEE Journals
"Combining Federated Learning and Edge Computing Toward Ubiquitous Intelligence in 6G Network: Challenges, Recent Advances, and Future Directions",Q. Duan; J. Huang; S. Hu; R. Deng; Z. Lu; S. Yu,"Information Sciences and Technology Department, The Pennsylvania State University, Abington, PA, USA; Electrical Engineering and Computer Science Department, South Dakota State University, Brookings, SD, USA; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, University of Technology Sydney, Sydney, NSW, Australia",IEEE Communications Surveys & Tutorials,21 Nov 2023,2023,25.0,4.0,2892,2950,"Full leverage of the huge volume of data generated on a large number of user devices for providing intelligent services in the 6G network calls for Ubiquitous Intelligence (UI). A key to developing UI lies in the involvement of the large number of network devices, which contribute their data to collaborative Machine Learning (ML) and provide their computational resources to support the learning process. Federated Learning (FL) is a new ML method that enables data owners to collaborate in model training without exposing private data, which allows user devices to contribute their data to developing UI. Edge computing deploys cloud-like capabilities at the network edge, which enables network devices to offer their computational resources for supporting FL. Therefore, a combination of FL and edge computing may greatly facilitate the development of ubiquitous intelligence in the 6G network. In this article, we present a comprehensive survey of the recent developments in technologies for combining FL and edge computing with a holistic vision across the fields of FL and edge computing. We conduct our survey from both the perspective of an FL framework deployed in an edge computing environment (FL in Edge) and the perspective of an edge computing system providing a platform for FL (Edge for FL). From the FL in Edge perspective, we first identify the main challenges to FL in edge computing and then survey the representative technical strategies for addressing the challenges. From the Edge for FL perspective, we first analyze the key requirements for edge computing to support FL and then review the recent advances in edge computing technologies that may be exploited to meet the requirements. Then we discuss open problems and identify some possible directions for future research on combining FL and edge computing, with the hope of arousing the research community’s interest in this emerging and exciting interdisciplinary field.",1553-877X,,10.1109/COMST.2023.3316615,"Shanghai Science and Technology Project(grant numbers:22510761000); National Natural Science Foundation of China(grant numbers:61873309,92046024,92146002); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10258360,Federated learning;edge computing;ubiquitous intelligence;6G network,Edge computing;Surveys;6G mobile communication;Training;Computational modeling;Internet of Things;Federated learning,,34.0,,312.0,IEEE,22 Sep 2023,,,IEEE,IEEE Journals
Understanding the Journey to 6G Development,T. Agrawal; A. Kumar; G. J,"Maharishi School of Engineering & Technology, Maharishi University of Information Technology, Uttar Pradesh, India; Department of Electronics and Communication Engineering, Presidency University, Bangalore, Karnataka, India; Department of Computer Science Engineering, Faculty of Engineering and Technology, JAIN (Deemed-to-be University), Bangalore, Karnataka, India","2023 International Conference on Power Energy, Environment & Intelligent Control (PEEIC)",13 Mar 2024,2023,,,950,955,"The fifth-generation (5G) mobile communication technology is now being widely deployed in a number of nations, along with a significant rise in the number of 5G customers. However, it is becoming more and more clear that it is time for both academics and business to shift their emphasis towards the next generation as the mobile telecommunications market continues to change. At this point, it is crucial to provide a thorough review of the state of the art and look forward to the future of communications. This article tries to achieve this goal by providing a thorough analysis designed to outline the sixth generation (6G) system's characteristics. The motivations, use cases, use scenarios, needs, key performance indicators (KPIs), architecture, and enabling technologies that will characterize 6G are all covered in this investigation.",,979-8-3503-5776-9,10.1109/PEEIC59336.2023.10450949,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10450949,6G;mobile communication;generation;technology;use cases;performance indicators;architecture;enabling technologies;network efficiency;mobile traffic;disruptive services;AI;terahertz communications;Key Performance Indicators (KPIs);peak data rate;user-experienced data rate;latency;mobility,6G mobile communication;Wireless communication;5G mobile communication;Reviews;Message services;User experience;Telecommunications,,1.0,,27.0,IEEE,13 Mar 2024,,,IEEE,IEEE Conferences
