"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"6G Network AI Architecture for Everyone-Centric Customized Services","Y. Yang; M. Ma; H. Wu; Q. Yu; X. You; J. Wu; C. Peng; T. -S. P. Yum; A. H. Aghvami; G. Y. Li; J. Wang; G. Liu; P. Gao; X. Tang; C. Cao; J. Thompson; K. -K. Wong; S. Chen; Z. Wang; M. Debbah; S. Dustdar; F. Eliassen; T. Chen; X. Duan; S. Sun; X. Tao; Q. Zhang; J. Huang; W. Zhang; J. Li; Y. Gao; H. Zhang; X. Chen; X. Ge; Y. Xiao; C. -X. Wang; Z. Zhang; S. Ci; G. Mao; C. Li; Z. Shao; Y. Zhou; J. Liang; K. Li; L. Wu; F. Sun; K. Wang; Z. Liu; K. Yang; J. Wang; T. Gao; H. Shu","IoT Thrust and Research Center for Digital World With Intelligent Things (DOIT), The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; IoT Thrust and Research Center for Digital World With Intelligent Things (DOIT), The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Chinese Academy of Engineering, Beijing, China; Peng Cheng Laboratory, Shenzhen, China; Peng Cheng Laboratory, Shenzhen, China; Huawei Technologies, Shanghai, China; Huawei Technologies, Shanghai, China; Department of Computer Science and Technology, Qingdao City University, Qingdao, China; King’s College London, London, U.K; Imperial College London, London, U.K; School of Engineering, University of Kent, Canterbury, U.K.; China Mobile, Beijing, China; China Mobile, Beijing, China; China Unicom, Beijing, China; China Unicom, Beijing, China; School of Engineering, University of Edinburgh, Edinburgh, U.K.; Department of Electronic and Electrical Engineering, University College London, London, U.K.; China Academy of Telecommunication Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China; Technology Innovation Institute, Abu Dhabi, UAE; TU Wien, Vienna, Austria; Department of Informatics, University of Oslo, Oslo, Norway; VTT Technical Research Centre of Finland, 02150, Finland; ZTE Corporation, Shenzhen, China; China Academy of Telecommunication Technology, Beijing, China; Peng Cheng Laboratory, Shenzhen, China; Peng Cheng Laboratory, Shenzhen, China; School of Science and Engineering, Chinese University of Hong Kong (Shenzhen), Shenzhen, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Peng Cheng Laboratory, Shenzhen, China; Zhejiang Laboratory, Hangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; Peng Cheng Laboratory, Shenzhen, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; Purple Mountain Laboratories, Nanjing, China; Purple Mountain Laboratories, Nanjing, China; Department of Electrical Engineering, Tsinghua University, Beijing, China; School of Telecommunications Engineering, Xidian University, Xi’an, China; School of Telecommunications Engineering, Xidian University, Xi’an, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; Software Engineering Institute, East China Normal University, Shanghai, China; Department of Computer Science and Engineering, University of Shanghai for Science and Technology, Shanghai, China; School of Communication and Electronic Engineering, East China Normal University, Shanghai, China; Purple Mountain Laboratories, Nanjing, China; Department of Electronics Science and Technology, University of Electronic Science and Technology of China, Chengdu, China; Department of Computer Science, University College London, London, U.K.; Fuzhou Internet of Things Open Lab, Fuzhou, China; Shenzhen Smart City Technology Development Group, Shenzhen, China",IEEE Network,"27 Feb 2024","2023","37","5","71","80","Mobile communication standards were developed for enhancing transmission and network performance by using more radio resources and improving spectrum and energy efficiency. How to effectively address diverse user requirements and guarantee everyone’s Quality of Experience (QoE) remains an open problem. The Sixth Generation (6G) mobile systems will solve this problem by utilizing heterogenous network resources and pervasive intelligence to support everyone-centric customized services anywhere and anytime. In this article, we first coin the concept of Service Requirement Zone (SRZ) on the user side to characterize and visualize the integrated service requirements and preferences of specific tasks of individual users. On the system side, we further introduce the concept of User Satisfaction Ratio (USR) to evaluate the system’s overall service ability of satisfying a variety of tasks with different SRZs. Then, we propose a network Artificial Intelligence (AI) architecture with integrated network resources and pervasive AI capabilities for supporting customized services with guaranteed QoEs. Finally, extensive simulations show that the proposed network AI architecture can consistently offer a higher USR performance than the cloud AI and edge AI architectures with respect to different task scheduling algorithms, random service requirements, and dynamic network conditions.","1558-156X","","10.1109/MNET.124.2200241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9839652","","Artificial intelligence;Task analysis;6G mobile communication;Quality of experience;Computer architecture;5G mobile communication;Cloud computing;Mobile communication;Performance evaluation;Energy efficiency;Service computing;Scheduling algorithms","","55","","17","IEEE","25 Jul 2022","","","IEEE","IEEE Magazines"
"Multiagent Reinforcement Learning-Based Cooperative Multitype Task Offloading Strategy for Internet of Vehicles in B5G/6G Network","Y. Cui; H. Li; D. Zhang; A. Zhu; Y. Li; H. Qiang","School of Internet of Things Engineering, Jiangsu Vocational College of Information Technology, Wuxi, China; Business School, Jiangsu Vocational College of Information Technology, Wuxi, China; Tianjin Key Lab of Intelligent Computing and Novel software Technology, Key Lab of Computer Vision and System, Ministry of Education, Tianjin University of Technology, Tianjin, China; School of Internet of Things Engineering, Jiangsu Vocational College of Information Technology, Wuxi, China; School of Internet of Things Engineering, Jiangsu Vocational College of Information Technology, Wuxi, China; School of Internet of Things Engineering, Jiangsu Vocational College of Information Technology, Wuxi, China",IEEE Internet of Things Journal,"6 Jul 2023","2023","10","14","12248","12260","With the development of intelligent transportation, various computation intensive and delay sensitive applications are emerging in the Internet of Vehicles (IoV). The B5G/6G (Beyond 5th generation mobile communication technology/6th generation mobile communication technology) network has the characteristics of ultralow latency and ultra many connections. The deployment of the network in boxes (NIBs) supporting B5G/6G network in the vehicle can realize the real-time communication with the edge server (ES) and offload the task to the ES. However, the current multiaccess edge computing (MEC) lacks research on cooperative processing among multiple ESs, and the efficiency of data-intensive computation tasks is still insufficient. In this article, we investigate the cooperative offloading of multitype tasks among ESs in B5G/6G networks under a dynamic environment. In order to minimize the delay of task execution, we regard cooperative offloading as a Markov decision process (MDP), and improve the convergence speed and stability of traditional soft actor-critic (SAC) algorithm by the adaptive weight sampling mechanism. Finally, an offline centralized training distributed execution framework based on improved soft actor critical (OCTDE-ISAC) is proposed to optimize the cooperative offloading strategy. The experimental results show that the proposed algorithm is better than the existing algorithm in terms of latency.","2327-4662","","10.1109/JIOT.2023.3245721","Basic Science (Natural Science) Research Project of Colleges and Universities in Jiangsu Province(grant numbers:21KJB520006,22KJB520017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10045759","B5G/6G;computation offloading;Internet of Vehicles (IoV);multiaccess edge computing (MEC);multiagent deep reinforcement learning (DRL)","Task analysis;Delays;Internet of Things;Servers;Computational efficiency;Optimization;Resource management","","13","","48","IEEE","16 Feb 2023","","","IEEE","IEEE Journals"
"Embedded AI and Computation Offloading for 6G Green Communication","N. Chollet; N. Bouchemal; R. -C. Amar","Centre de recherche de l'ECE Paris, Paris; Centre de recherche de l'ECE Paris, Paris; LISV Versailles, Vélizy-Villacoublay, France",2023 2nd International Conference on 6G Networking (6GNet),"20 Nov 2023","2023","","","1","4","While 5G systems are still not yet fully deployed, 6G Key Performance Indicators (KPIs) are already defined and qualified in terms of the true benefits that the 5G system brings: Ultra high capacity (10x of 5G), User data rate in scale of Gb/s (10x of 5G), Support for millions of connected devices (10x of 5G), Energy efficiency (300x of 5G), Ultra-low latency (10x of 5G), Ultra-high positioning accuracy (30x of 5G). Key Value Indicators (KVIs) such as Trustworthiness, Sustainability, and Fairness; are also targets of future 6G networks. Nevertheless, among these indicators, sustainability is one of the primary goals. We must continue to ensure good network performance regarding Quality of Service (QoS), security, flexibility, and intelligence while reducing the environmental impact. This problem mainly occurs in Massive Machine Type Communications (MTC), where the number of devices increases exponentially, and most of these devices are battery-constrained and challenging to be charged. Several 6G technologies are candidates, such as Green Communications, to address these challenges. It aims to reduce energy consumption and serve the network to a vast number of servers cost-effectively. Green communication integrates energy saving in wireless links, hardware devices, and Infrastructure. In other words, to ensure sustainability requirements, we need to rethink the design of every component of the 6G network: energy consumption in Wireless Links, energy consumption in Infrastructure, and energy consumption in Tx/Rx Hardware. Embedded Artificial Intelligence (AI) is an effective solution. It allows constrained hardware to run complex AI algorithms, avoiding energy-costly transmission processes. However, Embedded AI devices still need to offload some computation tasks, such as training, and current MTC communication protocols struggle to meet the requirements. Thus, we propose a new communication design based on embedded AI and computational offloading in Massive MTC communication. By using these two solutions, we show how future 6G networks could integrate green communication energy saving in both Tx/Rx hardware devices and Infrastructure.","","979-8-3503-0673-6","10.1109/6GNet58894.2023.10317778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10317778","AI;TinyML;Computation offloading;green communication;LoRa","6G mobile communication;Wireless communication;Training;Energy consumption;Wireless sensor networks;5G mobile communication;Green products","","2","","17","IEEE","20 Nov 2023","","","IEEE","IEEE Conferences"
"Guest Editorial Special Section on Recent Advances in Security and Privacy for 6G Networks","L. Mohjazi; L. Bariah; S. Muhaidat; X. Lei; A. Shami","James Watt School of Engineering, University of Glasgow, Glasgow, U.K.; Technology Innovation Institute, Abu Dhabi, UAE; KU Center for Cyber-Physical Systems, Department of Electrical and Computer Engineering, Khalifa University, Abu Dhabi, UAE; Provincial Key Lab of Information Coding and Transmission, Southwest Jiaotong University, Chengdu, China; Department of Electrical and Computer Engineering, Western University, London, ON, Canada",IEEE Open Journal of Vehicular Technology,"20 Jul 2023","2023","4","","470","474","The emergence of new disruptive technologies is paving the way towards shaping the upcoming sixth generation (6G) of wireless networks, which are envisioned to enable a large number of innovative applications over a ubiquitous, secure, unified, self-sustainable, and fully intelligent platform. These technologies include but are not limited to, virtual/augmented/mixed reality services, haptics, flying vehicles, brain-machine interface, and telepresence, to name a few. The successful operation of their associated functionalities is subject to meeting stringent network requirements, such as extremely high data rates, ultra-low latency, low complexity, uniquely small-sized designs, and high energy and spectral efficiencies. Therefore, the evolution of 6G networks will be accompanied by diverse novel technological trends, including artificial intelligence, data mining, cloud and edge computing, wireless mobile caching, network slicing, network function virtualization, as well as centralized and decentralized deep learning. While 6G wireless paradigms are envisaged to support the realization of self sustaining, self optimized networks with personalized user experience, privacy and security remain a predominant concern due to the centralized and decentralized data exchange, storage, and process, needed for the successful operation of 6G networks.","2644-1330","","10.1109/OJVT.2023.3288457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10158784","","Security;6G mobile communication;Vehicular and wireless technologies;Internet of Things;Authentication;Smart homes;Quantum computing;Special issues and sections","","","","0","CCBY","21 Jun 2023","","","IEEE","IEEE Journals"
"Deep Q-Learning Based Resource Allocation in 6G Interference Systems With Outage Constraints","S. Alam; S. Islam; M. R. A. Khandaker; R. T. Khan; F. Tariq; A. Toding","Institute of Information Technology, Jahangirnagar University, Dhaka; Institute of Information Technology, Jahangirnagar University, Dhaka; NA; Institute of Information Technology, Jahangirnagar University, Dhaka; James Watt School of Engineering, University of Glasgow, United Kingdom; Dept. Electrical Engineering, Universitas Kristen Indonesia, Paulus, Indonesia",2023 IEEE 97th Vehicular Technology Conference (VTC2023-Spring),"14 Aug 2023","2023","","","1","6","This paper considers the resource allocation problem in the sixth generation (6G) wireless interference channel (IC) under link outage constraints. Since the optimization problem is non-convex in nature, existing approaches to find the optimal power allocation are computationally intensive. When it comes to internet of things (IoT) and massive machine-type communications (mMTC) in the emerging 6G, the computational complexity becomes practically infeasible. Recently, deep reinforcement learning has shown promising outcome in solving non-convex optimization problems with reduced complexity. In this paper, we utilize a deep Q-learning (DQL) approach which interacts with the wireless environment and learns the optimal power allocation of a wireless IC while maximizing overall sum-rate of the system and maintaining reliability requirement of each link. We have used two separate deep Q-networks to remove the inherent instability in learning process. Simulation results demonstrate that the proposed DQL approach outperforms existing geometric programming based solutions.","2577-2465","979-8-3503-1114-3","10.1109/VTC2023-Spring57618.2023.10200041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10200041","Deep reinforcement learning;Q-learning;deep Q-learning;deep Q-network;wireless interference channel;6G","6G mobile communication;Wireless communication;Integrated circuits;Vehicular and wireless technologies;Q-learning;Interference channels;Resource management","","","","16","IEEE","14 Aug 2023","","","IEEE","IEEE Conferences"
"Intelligent Online Caching Strategy in 6G-Enhanced Automated Vehicular Communications","P. Saikia; G. -Y. Wang; K. Singh; S. K. Singh; C. -P. Li; S. Biswas","Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of ECE, Motilal Nehru National Institute of Technology, Allahabad, India; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of ECE, Indian Institute of Information Technology, Guwahati, India",2023 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS),"25 Mar 2024","2023","","","533","538","The rapid development of sixth-generation (6G) may contribute to the near-reality of autonomous driving. The amount of work and leisure time that drivers and passengers spend in their cars will increase, which in turn leads to the requirement of more data. Automated vehicles (AVs) should be able to detect their surroundings by evaluating a huge amount of data that has been collected by diverse onboard sensors close to the existent time domain. Accordingly, the AVs will incur significant computing costs while using the employed artificial intelligence (AI) technique to complete tasks, and the accuracy of inference cannot be guaranteed. Therefore, in this paper, we explore the effectiveness of a caching approach based on mobile edge computing (MEC) for AVs that are in close proximity. The caching strategy utilizes the deep deterministic policy gradient (DDPG) algorithm and is enhanced through the use of edge intelligence (EI). We formulate an optimization problem to jointly optimize the content cached in the BS as well as an edge which maximizes the cache hit rate in the cache state such that the total size of the cache contents considering Zipf distribution at each user does not exceed the maximum cache capacity. The numerical results corroborate that the proposed DDPG-based algorithm achieves better hit rate performance as compared to other traditional methods. Finally, we demonstrate the impact of various system parameters such as the Zipf parameter, user number, speed and cache size.","2153-1684","979-8-3503-0767-2","10.1109/ANTS59832.2023.10468769","National Science and Technology Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10468769","Deep reinforcement learning;deep deterministic policy gradient;online caching;automated vehicles","6G mobile communication;Multi-access edge computing;Approximation algorithms;Telecommunications;Artificial intelligence;Time-domain analysis;Task analysis","","","","22","IEEE","25 Mar 2024","","","IEEE","IEEE Conferences"
"New Reward-Clipping Mechanism in Deep -Learning Enabled Internet of Things in 6G to Improve Intelligent Transmission Scheduling","M. Alhartomi","Department of Electrical Engineering, University of Tabuk, Tabuk, Saudi Arabia",2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),"18 Apr 2023","2023","","","1236","1242","Sixth-generation (6G) networks and apps have lately benefited from the use of artificial intelligence (AI) to improve a significant amount of data. The integration of AI with 6G can help support green energy and sustainable system by overcoming the complexity of network flaws. The Internet of Things (IoT) utilizes artificial intelligence (AI) to improve the management of large amounts of data, reduce energy consumption, regulate traffic, and facilitate data storage. The primary difficulty in IoT is creating intelligent agents that can enhance smart packet transmission scheduling for Ultra Reliability Low Latency Connection (URLLC). The best channel to employ for smart packet transmission scheduling in the IoT must have a low estimate Packet Error Rate (PER), as well as minimal packet delays from channel errors, and retransmissions. To improve smart packet transmission scheduling by shortening the interval between the estimated and target action value, we propose a Generative Adversarial Network and Deep Q Network (GAN-DQN). To avoid significant critical fluctuations in the target action value, GAN-DQN training is based on reward correction to evaluate the value of each action for accurate states. The simulation results demonstrate that the proposed GAN-DQN increase IoT system reliability by reducing the packet loss caused by various multiuser arrival at a BS while cutting Transmission Delay (TD) to improve intelligent transmission scheduling and power consumption.","","979-8-3503-3286-5","10.1109/CCWC57344.2023.10099362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099362","AI;IoT;URLLC;packet error rate;6G;deep-RL","6G mobile communication;Training;Channel estimation;Ultra reliable low latency communication;Generative adversarial networks;Scheduling;Delays","","1","","37","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"An Updated Research Vision of the Next Generation Network After Several Years on the 6G Journey","P. Vetter","Nokia Bell Labs, Murray Hill, NJ, USA",IEEE BITS the Information Theory Magazine,"1 Apr 2024","2023","3","1","5","13","Significant progress has been made since the research community explicitly started defining a vision for 6th generation network (6G). The goal of the this article is to revisit research challenges in six key technology areas for 6G, summarize some of the main achievements so far and articulate remaining challenges. Research on new spectrum technologies mainly focuses on the upper mid-band 7–15 GHz for providing higher capacity with coverage from existing cell sites in an energy efficient way. Use of machine learning at the wireless transmitter and receiver opens opportunities for new system design paradigms and improved performances compared to conventional signal processing. Joint communication and sensing exploits base stations as a ubiquitously available wireless sensing modality with minimal impairment of the quality of service of a communication link. At the end-points of the 6G network, there will be specialized mobile subnetworks with challenging networking requirements. An important concern is to create crypto-agile networks that protect against emerging security threats, provide resilience and preserve privacy. Research on concepts and algorithms for any of these areas should be coupled with their integration into a cognitive cloud architecture to evaluate system tradeoffs and enable a flexible automated deployment involving multiple actors.","2692-4110","","10.1109/MBITS.2023.3344377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10365204","","Antenna arrays;6G mobile communication;5G mobile communication;Information theory;Artificial intelligence;Radio transmitters;Array signal processing","","","","39","IEEE","18 Dec 2023","","","IEEE","IEEE Magazines"
"6G-Assisted UAV-Truck Networks: Toward Efficient Essential Services Delivery","G. Raja; G. Saravanan; K. Dev","Anna University, India; Anna University, India; Munster Technological University, Ireland",IEEE Communications Standards Magazine,"18 Oct 2023","2023","7","3","4","9","Energy consumption is a critical constraint for Unmanned Aerial Vehicles (UAVs) delivery operations to achieve their full potential of providing fast delivery, reducing cost, and cutting emissions. In this article, we propose a synchronized delivery mechanism that employs trucks and UAVs to construct an energy efficient essential service delivery model using Multi-Swarm UAV-Truck (MSUT) framework in a sixth generation (6G) assisted environment. Firstly, we introduce an efficient Brain Storm Optimization (BSO) algorithm that determines the optimal placement location for the trucks and the number of UAV launch sites, given the delivery requirements for optimal delivery of essentials to the target destination. Further, a Multi-Agent Reinforcement Learning (MARL) model, namely Multi-Agent Advantage Actor Critic (MAAC), is employed on UAVs in a swarm for route optimization and efficient energy consumption while en route to the destination. We further investigate the reduced overall delivery time and energy metrics for the proposed UAV-truck network by comparing it with existing Deep Reinforcement Learning (DRL) delivery models.","2471-2833","","10.1109/MCOMSTD.0003.2200003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10287320","","6G mobile communication;Energy consumption;Pandemics;Optimization methods;Reinforcement learning;Brain modeling;Autonomous aerial vehicles","","","","15","IEEE","18 Oct 2023","","","IEEE","IEEE Magazines"
"A Multi-Granularity and Low-Latency End-to-End Slicing Algorithm Based on GCN for 6G Networks","C. Wu; X. Zhu; H. Zhu","College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",2023 IEEE 23rd International Conference on Communication Technology (ICCT),"12 Feb 2024","2023","","","846","851","Aiming at the problem that the existing coarse-grained slicing scheme of 5G network cannot meet the requirements of time-delayed fine-grained services in various network scenarios such as Internet of Vehicles, Smart Grid and Industrial Internet, this paper proposes a multi-granularity and low-latency end-to-end slicing algorithm based on GCN for 6G networks. Based on the delay requirements of different services, delay-oriented end-to-end network slices (NSs) are divided in a finer granularity, and an end-to-end deployment policy is provided for the divided NSs. In the deployment of service function chain (SFC), network service request is represented as a Directed Acyclic Graph (DAG) according to the complexity and diversity of 6G network business. In order to overcome the challenge of service request represented by DAG, the Graph Convolutional Network (GCN) is used to optimize the Double Deep Q Network (DDQN) model, which modifying the layer structure of the strategy network and the target value network, and introducing the node adjacency matrix into the hierarchical propagation function. By aggregating the information of adjacent nodes, the feature of the graph can be extracted better. Simulation results show that the proposed algorithm can reduce the end-to-end delay by 10% on the basis of DDQN under different number of nodes in the basic network.","2576-7828","979-8-3503-2595-9","10.1109/ICCT59356.2023.10419831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10419831","Graph Convolutional Network;End-to-end Network Slicing;Service Function Chain Deployment","6G mobile communication;Simulation;Feature extraction;Delays;Complexity theory;Smart grids;Low latency communication","","","","5","IEEE","12 Feb 2024","","","IEEE","IEEE Conferences"
"A 5G/6G Infrastructure for Secure, High-Performance, Low-Latency Application Services","J. Wallace; M. Vukovic; T. Karimovic; W. Edwards; J. Islam; B. Snajder; S. Kovacevic; A. V. Wallace","Rocket Technology Systems LLC, Washington, DC, United States; Rocket Technology Systems LLC, Washington, DC, United States; Rocket Technology Systems LLC, Washington, DC, United States; RF Researcher, Bend, OR, United States; RF Researcher, San Francisco, CA, United States; Orqa, Inc., Washington, DC, United States; Orqa, Inc., Washington, DC, United States; Rocket Technology Systems LLC, Washington, DC, United States",2023 International Conference on Computational Science and Computational Intelligence (CSCI),"19 Jul 2024","2023","","","926","933","The evolution of wireless communication technologies has been marked by significant advancements, with 5G and its successor, 6G, at the forefront of this transformative journey. 5G, the fifth generation of wireless technology, can revolutionize connectivity by delivering ultra-fast data speeds and low latency, enabling a plethora of applications, from augmented reality to autonomous vehicles. The integration of mobile edge computing (MEC) in 5G networks can further augment network performance by bringing computation closer to the data source, facilitating real-time data processing and minimizing latency. Network slicing, a key feature of 5G, allows the creation of customized virtual network segments to segregate traffic based upon user requirements. Most publicly available 5G and private 5G systems do not implement these features. This work provides an example implementation of high performance 5G Standalone (SA) and key 6G features in the context of modern drone operations. Unparalleled data rates will be available soon and MEC will play a pivotal role in 6G. Moreover, 6G will introduce radio access network slicing, allowing for even more granular customization of network resources. Key 5G and 6G features coupled with mobile edge computing, network slicing, and radio access network slicing, represent an evolution that promises to reshape the way we connect, communicate, and compute in an increasingly digital world.","2769-5654","979-8-3503-6151-3","10.1109/CSCI62032.2023.00155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10590455","artificial intelligence;advanced network functions;5G infrastructure;6G prototypes;low latency application services;mobile edge computing","6G mobile communication;Wireless communication;Multi-access edge computing;5G mobile communication;Scientific computing;Network slicing;Soft sensors","","","","12","IEEE","19 Jul 2024","","","IEEE","IEEE Conferences"
"Challenges and Future of Network Architectures: A Study on 5G and 6G Integrated Networks","M. F. Safitra; M. Lubis; H. Fakhrurroja; D. Prastika Putri","Information System Department, School of Industrial and System Engineering Telkom University, Bandung, Indonesia; Information System Department, School of Industrial and System Engineering Telkom University, Bandung, Indonesia; Information System Department, School of Industrial and System Engineering Telkom University, Bandung, Indonesia; Information System Department, School of Industrial and System Engineering Telkom University, Bandung, Indonesia",2023 IEEE International Conference on Computing (ICOCO),"24 Jan 2024","2023","","","65","70","In the digital age, network architecture's effectiveness and dependability play a vital role in supporting the ever-increasing complex services and applications. Even though the 5G network has already been launched and widely deployed in various countries in recent years, network development continues, and currently, the 6G network is under development. The article aims to discuss the future and challenges of network architecture by focusing on the integrated 5G and 6G network. The paper covers various aspects, including satellite and terrestrial networks, data-driven learning, and network slicing technology. Additionally, the existing 5G network architecture is evaluated, and the article provides an in-depth analysis of requirements and key solutions for the integrated 5G and 6G network. The findings of this study can aid researchers and industry professionals in understanding and addressing the difficulties involved in developing dependable and effective network architecture in the future.","","979-8-3503-0268-4","10.1109/ICOCO59262.2023.10398057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398057","Network architecture;5G;6G;Integrated networks;Future challenges","6G mobile communication;Cloud computing;5G mobile communication;Network slicing;Computer architecture;User experience;Standards","","","","43","IEEE","24 Jan 2024","","","IEEE","IEEE Conferences"
"Enhancing Digital Health in 6G Networks: A Cybertwin-driven Fuzzy Approach to Medical Traffic Identification and Classification","A. Kaliwo; C. Nyirenda","Department of Computer Science, University of the Western Cape, Cape Town, South Africa; Department of Computer Science, University of the Western Cape, Cape Town, South Africa","2023 International Conference on Electrical, Communication and Computer Engineering (ICECCE)","27 Feb 2024","2023","","","1","8","The advent of 6G networks heralds a transformative era for digital health, where applications such as telemedicine, remote surgeries, and the Internet of Medical Things (IoMT) are expected to proliferate. This paper introduces a novel Cybertwin-driven fuzzy framework designed to meet the intricate demands of 6G-enabled healthcare applications. The proposed architecture integrates edge and cloud computing with Cybertwins, utilizing fuzzy algorithms for real-time traffic classification and resource allocation. This architecture ensures priority-based traffic handling, leveraging the advanced capabilities of 6G to enhance the responsiveness and efficiency of digital health services. The proposed network will be assessed against key metrics such as accuracy, latency, and throughput through a MATLAB-based simulation, demonstrating the proposed approach’s benefits over traditional traffic management solutions. The expected results indicate a significant improvement in managing diverse health data traffic, offering insights into a scalable and adaptable solution for future healthcare networks. Looking ahead, this research contributes to the standardization efforts in 6G communications, emphasizing fostering a global ecosystem for digital health innovation.","","979-8-3503-6969-4","10.1109/ICECCE61019.2023.10442137","National Research Foundation; National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10442137","Digital health;6G networks;fuzzy algorithms;Cybertwins;traffic classification;resource allocation","6G mobile communication;Telemedicine;Computer architecture;Throughput;Electronic healthcare;Classification algorithms;Resource management","","1","","26","IEEE","27 Feb 2024","","","IEEE","IEEE Conferences"
"Federated Reinforcement Learning-Based Resource Allocation for D2D-Aided Digital Twin Edge Networks in 6G Industrial IoT","Q. Guo; F. Tang; N. Kato","Graduate School of Information Sciences, Tohoku University, Sendai, Japan; School of Computer Science and Engineering, Central South University, ChangSha, China; Graduate School of Information Sciences, Tohoku University, Sendai, Japan",IEEE Transactions on Industrial Informatics,"4 May 2023","2023","19","5","7228","7236","The sixth generation (6G) is conceived to address the expected high level of requirements (such as ultra-high-data-transmission rate, support for the highest moving speed and seamless connection, etc.) in the next decade and beyond. In the context of 6G, a large number of Industrial Internet of Things (IoT) (IIoT) devices may access the network, and thanks to the rapid development of artificial intelligence make smart manufacturing has the opportunity to be realized. However, a large number of IoT devices, the tremendous volume of data, the heterogeneous nature of devices, and the increasing concerns of privacy challenge the efficient management and quality of services in IIoT. To address these problems, in this article, a device-to-device (D2D) communication-aided digital twin edge network is proposed, where edge computing is introduced to bring computing and storage resources near to the end devices, and digital twin is utilized to fill the gap between physical and virtual space and D2D communication is applied to assist resource limited IoT devices to achieve normal communication. Moreover, digital twin-empowered federated reinforcement learning is leveraged to provide privacy awareness and decentralized resource allocation strategy training on D2D communication links to further improve network performance. The simulation results show that the proposal achieves significant network performance compared with baseline algorithms.","1941-0050","","10.1109/TII.2022.3227655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9976231","Device-to-device (D2D) communication;digital twin (DT);edge computing;federated learning (FL);industrial Internet of Things (IIoT);resource allocation;sixth generation (6G)","Industrial Internet of Things;Device-to-device communication;Resource management;Digital twins;6G mobile communication;Edge computing;Training","","43","","29","IEEE","8 Dec 2022","","","IEEE","IEEE Journals"
