"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"XAI-driven Model Design for Resource Utilization Forecasting in Cloud-native 6G Networks","L. Liatsas; G. M. Kibalya; A. Antonopoulos","Nearby Computing S.L, Barcelona, Spain; Nearby Computing S.L, Barcelona, Spain; Nearby Computing S.L, Barcelona, Spain",2024 IEEE International Mediterranean Conference on Communications and Networking (MeditCom),"12 Aug 2024","2024","","","566","571","As cloud-native 6th Generation (6G) networks emerge, the resource utilization forecasting becomes crucial for effective service and network orchestration. While Artificial Intelligence (AI) holds promise in this domain, the diverse nature of the 6G underlying infrastructure and services poses significant challenges on the customization and the efficient design of the AI models. In this paper, we introduce the adoption of eXplainable AI (XAI) to generate spatio-temporal insights on the predictions of advanced AI models. Additionally, we present DuCAT, a Dual Cumulative Attribution Thresholding (DuCAT) heuristic algorithm, for feature and time window size selection towards AI model reduction. Experimental results on a publicly available dataset of cloud resource traces demonstrate that our proposed approach can efficiently reduce the AI model’s complexity (up to 60% decrease in inference time) without compromising prediction accuracy, addressing critical requirements for agile and resource-efficient 6G networks.","","979-8-3503-0948-5","10.1109/MeditCom61057.2024.10621360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621360","6G networks;cloud-native;explainable artificial intelligence;time series forecasting;workload prediction.","6G mobile communication;Explainable AI;Heuristic algorithms;Predictive models;Prediction algorithms;Reduced order systems;Inference algorithms","","","","17","IEEE","12 Aug 2024","","","IEEE","IEEE Conferences"
"Federated Deep Reinforcement Learning for Prediction-Based Network Slice Mobility in 6G Mobile Networks","Z. Ming; H. Yu; T. Taleb","Centre for Wireless Communications (CWC), University of Oulu, Oulu, Finland; ICTFicial Oy, Espoo, Finland; Ruhr University Bochum, Bochum, Germany",IEEE Transactions on Mobile Computing,"6 Nov 2024","2024","23","12","11937","11953","Network slices are generally coupled with services and face service continuity/unavailability concerns due to the high mobility and dynamic requests from users. Network slice mobility (NSM), which considers user mobility, service migration, and resource allocation from a holistic view, is witnessed as a key technology in enabling network slices to respond quickly to service degradation. Existing studies on NSM either ignored the trigger detection before NSM decision-making or didn't consider the prediction of future system information to improve the NSM performance, and the training of deep reinforcement learning (DRL) agents also faces challenges with incomplete observations. To cope with these challenges, we consider that network slices migrate periodically and utilize the prediction of system information to assist NSM decision-making. The periodical NSM problem is further transformed into a Markov decision process, and we creatively propose a prediction-based federated DRL framework to solve it. Particularly, the learning processes of the prediction model and DRL agents are performed in a federated learning paradigm. Based on extensive experiments, simulation results demonstrate that the proposed scheme outperforms the considered baseline schemes in improving long-term profit, reducing communication overhead, and saving transmission time.","1558-0660","","10.1109/TMC.2024.3404125","European Union's HE research and innovation program HORIZON-JUSNS-2023(grant numbers:101139172); European Union's HE research and innovation program HORIZON-JUSNS-2022(grant numbers:101096328); European Union's Horizon Europe; EU's key funding program for research and innovation(grant numbers:101069732); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10536643","Prediction-based network slice mobility;incomplete observation;deep reinforcement learning","Resource management;Decision making;6G mobile communication;Dynamic scheduling;Training;Quality of service;Long short term memory","","1","","51","CCBY","22 May 2024","","","IEEE","IEEE Journals"
"Joint Network Slicing, Routing, and In-Network Computing for Energy-Efficient 6G","Z. Sasan; M. Shokrnezhad; S. Khorsandi; T. Taleb","Amirkabir University of Technology, Tehran, Iran; Oulu University, Oulu, Finland; Amirkabir University of Technology, Tehran, Iran; Oulu University, Oulu, Finland",2024 IEEE Wireless Communications and Networking Conference (WCNC),"3 Jul 2024","2024","","","1","6","To address the evolving landscape of next-generation mobile networks, characterized by an increasing number of connected users, surging traffic demands, and the continuous emergence of new services, a novel communication paradigm is essential. One promising candidate is the integration of network slicing and in-network computing, offering resource isolation, deterministic networking, enhanced resource efficiency, network expansion, and energy conservation. Although prior research has explored resource allocation within network slicing, routing, and in-network computing independently, a comprehensive investigation into their joint approach has been lacking. This paper tackles the joint problem of network slicing, path selection, and the allocation of in-network and cloud computing resources, aiming to maximize the number of accepted users while minimizing energy consumption. First, we introduce a Mixed-Integer Linear Programming (MILP) formulation of the problem and analyze its complexity, proving that the problem is NP-hard. Next, a Water Filling-based Joint Slicing, Routing, and In-Network Computing (WF-JSRIN) heuristic algorithm is proposed to solve it. Finally, a comparative analysis was conducted among WF-JSRIN, a random allocation technique, and two optimal approaches, namely Opt-IN (utilizing in-network computation) and Opt-C (solely relying on cloud node resources). The results emphasize WF-JSRIN's efficiency in delivering highly efficient near-optimal solutions with significantly reduced execution times, solidifying its suitability for practical real-world applications.","1558-2612","979-8-3503-0358-2","10.1109/WCNC57260.2024.10571186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10571186","6G;Beyond 5G;Resource Allocation;Network Slicing;Routing;In-Network Computing","6G mobile communication;Cloud computing;Costs;Network slicing;Heuristic algorithms;Bandwidth;Routing","","1","","18","IEEE","3 Jul 2024","","","IEEE","IEEE Conferences"
"A Conceptual Framework for the Development of Autonomous Driving in 6G: the Role of AI and Edge Computing","M. -D. Cano; A. Guillen-Perez; I. Tasic; A. Villafranca","Department of Information Technologies and Communications, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information Technologies and Communications, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information Technologies and Communications, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information Technologies and Communications, Universidad Politécnica de Cartagena, Cartagena, Spain","2023 8th International Conference on Control, Robotics and Cybernetics (CRC)","9 Apr 2024","2024","","","97","105","The scientific community is focusing on developing 6G solutions beyond the 5G communications network, which will use Artificial Intelligence (AI) solutions at all levels of the communications architecture. The potential benefits of AI will automate and optimize network operation, boost cognitive capability and use a fully AI-enabled architecture. This paper proposes a framework for solving the current problem of orchestrating cooperative control of autonomous vehicles using 6G, which identifies new challenges, requirements, and improvements to deploy future cooperative Connected Autonomous Vehicles (CAV) successfully. The proposed architecture would enable edge-decentralized cooperative control of CAV using AI techniques and specialized AI hardware at different levels of the 6G communication architecture. The framework proposes vehicle management and control tasks to be performed in nodes called Vehicle Edge Nodes (VEN), which would be trained in a fine-grained way the diverse vehicle control systems and infer them, keeping latency to a minimum and providing high reliability for cooperative vehicular management and control using a set of nodes called PicoCells.","","979-8-3503-3058-8","10.1109/CRC60659.2023.10488509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10488509","6G;Autonomous Driving;Communication Networks;Connected Autonomous Vehicles;Artificial Intelligence;Neural Networks;Edge Computing;Intelligent Transport Systems","6G mobile communication;Training;5G mobile communication;Computer architecture;Hardware;Reliability;Artificial intelligence","","","","65","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Toward Explainable Reasoning in 6G: A Proof of Concept Study on Radio Resource Allocation","F. Rezazadeh; S. Barrachina-Muñoz; H. Chergui; J. Mangues; M. Bennis; D. Niyato; H. Song; L. Liu","Department of Services as NetworkS, Centre Tecnológic de Telecomunicacions de Catalunya, Barcelona, Spain; Department of Services as NetworkS, Centre Tecnológic de Telecomunicacions de Catalunya, Barcelona, Spain; Department of Software Networks, i2CAT Foundation, Barcelona, Spain; Department of Services as NetworkS, Centre Tecnológic de Telecomunicacions de Catalunya, Barcelona, Spain; Centre for Wireless Communications, University of Oulu, Oulu, Finland; College of Computing and Data Science, Nanyang Technological University, Nanyang Avenue, Singapore; Department of Information Systems, University of Maryland, Baltimore County, Baltimore, MD, USA; Bradley Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA, USA",IEEE Open Journal of the Communications Society,"4 Oct 2024","2024","5","","6239","6260","The move toward artificial intelligence (AI)-native sixth-generation (6G) networks has put more emphasis on the importance of explainability and trustworthiness in network management operations, especially for mission-critical use-cases. Such desired trust transcends traditional post-hoc explainable AI (XAI) methods to using contextual explanations for guiding the learning process in an in-hoc way. This paper proposes a novel graph reinforcement learning (GRL) framework named TANGO which relies on a symbolic subsystem. It consists of a Bayesian-graph neural network (GNN) Explainer, whose outputs, in terms of edge/node importance and uncertainty, are periodically translated to a logical GRL reward function. This adjustment is accomplished through defined symbolic reasoning rules within a Reasoner. Considering a real-world testbed proof-of-concept (PoC), a gNodeB (gNB) radio resource allocation problem is formulated, which aims to minimize under- and over-provisioning of physical resource blocks (PRBs) while penalizing decisions emanating from the uncertain and less important edge-nodes relations. Our findings reveal that the proposed in-hoc explainability solution significantly expedites convergence compared to standard GRL baseline and other benchmarks in the deep reinforcement learning (DRL) domain. The experiment evaluates performance in AI, complexity, energy consumption, robustness, network, scalability, and explainability metrics. Specifically, the results show that TANGO achieves a noteworthy accuracy of 96.39% in terms of optimal PRB allocation in inference phase, outperforming the baseline by  $1.22\times $ .","2644-125X","","10.1109/OJCOMS.2024.3466225","MCIN/AEI/10.13039/501100011033(grant numbers:PID2021-126431OB-I00 (ANEMONE)); Spanish MINECO(grant numbers:TSI-063000-2021-54 (6G-DAWN ELASTIC),TSI-063000-2021-56 (6G-BLUR SMART)); Generalitat de Catalunya(grant numbers:2021 SGR 00770); Horizon Europe through NANCY Project(grant numbers:101096456); COGNIFOG Project(grant numbers:101092968); ERA-NET CHISTERA Project (MUSE-COM2: AI-Enabled Multimodal Semantic Communications and Computing); U.S. National Science Foundation(grant numbers:2229473,2309760,2317117); National Research Foundation, Singapore; Infocomm Media Development Authority under its Future Communications Research and Development Programme; Defence Science Organisation (DSO) National Laboratories through the AI Singapore Programme(grant numbers:FCP-NTU-RG-2022-010,FCP-ASTAR-TG-2022-003); Singapore Ministry of Education (MOE) Tier 1(grant numbers:RG87/22); NTU Centre for Computational Technologies in Finance (NTU-CCTF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689363","B5G/6G;AI/ML;neuro-symbolic;XAI;GNN;DRL;GRL;resource allocation","Resource management;6G mobile communication;Artificial intelligence;Bayes methods;Measurement;Predictive models;Explainable AI","","1","","111","CCBYNCND","23 Sep 2024","","","IEEE","IEEE Journals"
"Leveraging Network Data Analytics Function and Machine Learning for Data Collection, Resource Optimization, Security and Privacy in 6G Networks","P. K. Gkonis; N. Nomikos; P. Trakadas; L. Sarakis; G. Xylouris; X. Masip-Bruin; J. Martrat","Department of Digital Industry Technologies, National and Kapodistrian University of Athens, Athens, Euboea, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens, Athens, Euboea, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens, Athens, Euboea, Greece; Department of Digital Industry Technologies, National and Kapodistrian University of Athens, Athens, Euboea, Greece; National Center of Scientific Research “Demokritos,”, Athens, Greece; CRAAX Laboratory, Universitat Politècnica de Catalunya (UPC), Vilanova i la Geltrú, Spain; BDS INN R&D (formerly called ATOS), Barcelona, Eviden, Spain",IEEE Access,"12 Feb 2024","2024","12","","21320","21336","The full deployment of sixth-generation (6G) networks is inextricably connected with a holistic network redesign able to deal with various emerging challenges, such as integration of heterogeneous technologies and devices, as well as support of latency and bandwidth demanding applications. In such a complex environment, resource optimization, and security and privacy enhancement can be quite demanding, due to the vast and diverse data generation endpoints and associated hardware elements. Therefore, efficient data collection mechanisms are needed that can be deployed at any network infrastructure. In this context, the network data analytics function (NWDAF) has already been defined in the fifth-generation (5G) architecture from Release 15 of 3GPP, that can perform data collection from various network functions (NFs). When combined with advanced machine learning (ML) techniques, a full-scale network optimization can be supported, according to traffic demands and service requirements. In addition, the collected data from NWDAF can be used for anomaly detection and thus, security and privacy enhancement. Therefore, the main goal of this paper is to present the current state-of-the-art on the role of the NWDAF towards data collection, resource optimization and security enhancement in next generation broadband networks. Furthermore, various key enabling technologies for data collection and threat mitigation in the 6G framework are identified and categorized, along with advanced ML approaches. Finally, a high level architectural approach is presented and discussed, based on the NWDAF, for efficient data collection and ML model training in large scale heterogeneous environments.","2169-3536","","10.1109/ACCESS.2024.3359992","HORSE Project funded by the Smart Networks and Services Joint Undertaking (SNS JU) through the European Union’s Horizon Europe Research and Innovation Program(grant numbers:101096342); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10416824","6G;anomaly detection;machine learning;network data analytics function;open radio access network;resource optimization;security and privacy","Optimization;Security;6G mobile communication;Data collection;Data privacy;Anomaly detection;5G mobile communication;Machine learning;Data analysis;Open Access;Radio access networks","","6","","100","CCBYNCND","30 Jan 2024","","","IEEE","IEEE Journals"
"Towards Intent-based Network Management for the 6G System adopting Multimodal Generative AI","D. Brodimas; K. Trantzas; B. Agko; G. C. Tziavas; C. Tranoris; S. Denazis; A. Birbas","Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece; Dept. of Electrical and Computer Engineering, University of Patras, Patras, Greece",2024 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),"19 Jul 2024","2024","","","848","853","The emerging concept of delivering Network-as-a-Service (NaaS) foresees the deployment and reconfiguration of the next-generation networks, such as 6G, in a dynamic and elastic manner, tailored to the respective stakeholder’s intention. Taking this into account, the efficient management and orchestration of both telecommunication and computational resources across the network domains, i.e. access, transport and core presents a considerable challenge, even for network experts. To tackle this complexity, this paper explores the implementation of an intent-based management framework. The framework receives a high-level description of the desired network capabilities along with supplementary files, e.g. deployment descriptors, and translates them into configuration files consumable by the network itself. In order to achieve this, the paper establishes a translation pipeline that leverages the employment of emerging multimodal generative artificial intelligence (GenAI) models, specifically Large Language Models (LLMs), and open industry-ready standard templates. The adoption of those two emerging technologies offers high dynamicity on the interpretation process of the user’s intent, while ensuring that its outcome is compatible with every orchestrator or next-generation Operating Support System (Next-gen OSS) that adheres to those standards.","2575-4912","979-8-3503-4499-8","10.1109/EuCNC/6GSummit60053.2024.10597022","Horizon Europe; CODE; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10597022","Intent-Based Networking;Large Language Models;Multimodal Generative Artificial Intelligence;Orchestration;Standards","6G mobile communication;Training;Generative AI;Intent recognition;Large language models;Employment;Pipelines","","2","","21","IEEE","19 Jul 2024","","","IEEE","IEEE Conferences"
"AI-RAN in 6G Networks: State-of-the-Art and Challenges","N. A. Khan; S. Schmid","Department of Internet Architecture and Management, Technical University Berlin, Berlin, Germany; Department of Internet Architecture and Management, Technical University Berlin, Berlin, Germany",IEEE Open Journal of the Communications Society,"4 Jan 2024","2024","5","","294","311","6G is a next-generation cellular communication technology that builds up on existing 5G networks which are currently rolled out worldwide. Through incorporation of artificial intelligence (AI) and machine learning (ML), the core 5G network is advanced into an intelligent 6G network. The 6G Artificial Intelligence Radio Access Network (AI-RAN) is anticipated to offer advanced features like reduced latency, improved bandwidth, data rates and coverage. Furthermore, AI-RAN is expected to support complex use cases such as extreme connectivity, multi-user communications and dynamic spectrum access. This paper provides a detailed survey and thorough assessment of AI-RAN’s vision and state-of-the-art challenges. We first present a concise introduction to 6G AI-RAN followed by background information on the current 5G RAN and its challenges that must be overcome to implement 6G AI-RAN. The paper then examines trending research issues in AI-RAN, i.e., challenges related to spectrum allocation, network architecture, and resource management. We discuss the methods to overcome these challenges which include the adoption of advanced machine learning and edge computing technologies to boost the performance of 6G AI-RAN. We conclude by stating open research directions.","2644-125X","","10.1109/OJCOMS.2023.3343069","Federal Ministry of Education and Research (BMBF, Germany) as part of the 6G Research and Innovation Cluster 6G-RIC(grant numbers:16KISK020K); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10360202","5G;6G;AI-RAN;AI/ML;radio and future Internet architecture","6G mobile communication;5G mobile communication;Resource management;Millimeter wave communication;Radio frequency;Radio access networks;Optimization","","12","","148","CCBY","14 Dec 2023","","","IEEE","IEEE Journals"
"6G: Technology Evolution in Future Wireless Networks","M. Shafi; R. K. Jha; S. Jain","Department of Electronics and Communication Engineering, Central University of Jammu, Bagla Suchani, Jammu and Kashmir, India; Department of Electronics and Communication Engineering, Central University of Jammu, Bagla Suchani, Jammu and Kashmir, India; Department of Computer Science Engineering, Central University of Jammu, Bagla Suchani, Jammu and Kashmir, India",IEEE Access,"26 Apr 2024","2024","12","","57548","57573","The Sixth Generation (6G) Wireless Communication Network (WCN) is the successive provision to ameliorate the gain with ultra-low latency, and e xtremely high energy efficiency. The 6G WCN enables the specifications of artificial intelligence to optimize the services and capabilities. The vision of the 6G era is expected to address a seamless fusion of communication between the human, physical world, and digital world. The latest 6G WCN standard is a fundamental foundation and requires immense attention in the field of research. This paper presents the framework of 6G WCN with an illustration of its key technologies. The different technologies involved in 6G are well explained with the demonstration of the communication scenario such that the key performance indicators are improved with major differences. The primary contribution of this paper is the explanation of the 6G with the technologies that have a drastic impact on the characteristic aspects of a wireless communication network such as data rate, spectrum efficiency, energy efficiency, connection density, and reliability. All these technologies have the capability to revolutionize the subsequent WCN.","2169-3536","","10.1109/ACCESS.2024.3385230","Central University of Jammu; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10491244","6G technologies;SaFi;terahertz communication;VLC;RIS;DICN;AI","Reconfigurable intelligent surfaces;6G mobile communication;Array signal processing;Estimation;Sensors;Channel estimation;Energy efficiency;Terahertz communications;Artificial intelligence;Wireless networks","","8","","201","CCBYNCND","4 Apr 2024","","","IEEE","IEEE Journals"
"Transformative Storage Framework for 6G Smart City Deployments","M. N; B. S; S. T; L. G; A. T; P. D","Department of CSE, CEG, Anna University, Chennai, India; Department of CSE, CEG, Anna University, Chennai, India; Department of CSE, Ramco Institute of Technology, Rajapalayam, India; School of Computer Science Engineering, VIT, Chennai; Department of CSE, Sathyabama Institute of Science, Technology, Chennai, India; Department of CSE, Anna University Regional Campus, Coimbatore, India","2024 Third International Conference on Electrical, Electronics, Information and Communication Technologies (ICEEICT)","23 Oct 2024","2024","","","1","6","The advent of 6G networks is poised to revolutionize the digital landscape by offering unprecedented data transfer speeds, ultra-low latency, and enhanced connectivity capabilities. This paradigm shift necessitates the development of robust and efficient storage solutions to handle the massive influx of data generated by ubiquitous IoT devices, immersive applications, and intelligent systems. In this context, we propose a multilevel storage Algorithm (LRU + OPTIMAL) designed specifically for the 6G networking environment in smart cities. Our algorithm synergizes the Last Recently Used (LRU) and Optimal algorithms to dynamically manage storage resources, thereby ensuring optimal data retrieval and minimizing latency. The deployment of 6G networks introduces complex data storage challenges, driven by the exponential growth of data traffic and the real-time processing is required. By integrating LRU and Optimal algorithms, our multi-level storage framework can effectively prioritize data caching and retrieval operations, thereby enhancing system efficiency and responsiveness. This approach leverages the predictive capabilities of the optimal algorithm to anticipate future data needs, while the LRU algorithm ensures that frequently accessed data remains readily available. Compared to 5G networks, 6G offers significantly higher bandwidth, reduced latency, and increased device density, all of which exacerbate storage demands. Our algorithm addresses these challenges by optimizing storage utilization and ensuring seamless data flow across distributed network nodes. The comparative analysis underscores the superiority of 6G in handling complex, data-intensive applications, thus necessitating advanced storage solutions such as our proposed algorithm. In the Multi-Level Storage Algorithm (LRU + OPTIMAL), a scalable and efficient framework for managing optimal storage space in 6G networks, ensuring that the storage infrastructure can keep pace with the rapid advancements in 6G technology, thereby supporting the seamless operation of next-generation digital services.","","979-8-3503-6908-3","10.1109/ICEEICT61591.2024.10718383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10718383","6G;least recently used;optimal;multi-input multi-output;smart devices","6G mobile communication;Smart cities;Heuristic algorithms;Memory;Prediction algorithms;Real-time systems;Security;Wireless fidelity;Next generation networking;Interoperability","","","","15","IEEE","23 Oct 2024","","","IEEE","IEEE Conferences"
"RL-Based High-Level Radio Unit Clustering and Distributed Unit Assignment in User-Centric Cell-free mMIMO for ORAN-Based 6G","N. Ghafouri; J. S. Vardakas; K. Ramantas; C. Verikoukis","Iquadrat Informatica S.L., Barcelona, Spain; Dept. of Informatics, University of Western Macedonia, Greece; Iquadrat Informatica S.L., Barcelona, Spain; University of Patras, ISI/ATHENA, and Iquadrat Informatica S.L.",ICC 2024 - IEEE International Conference on Communications,"20 Aug 2024","2024","","","2065","2070","Cell- Free (CF) massive Multiple- Input- Multiple-Output (mMIMO) has recently gained significant research attention as a promising technology for future wireless networks. Since the conventional CF mMIMO has been considered unscalable and impractical, user-centric CF systems were proposed to improve its flexibility. While Access Point (AP) clustering has been studied in many research works as a challenging task in Radio Access Network (RAN), the limitations of the connecting links to the servers in a real scenario have not been taken into account. In this work, we consider the innovative combination of Open RAN (ORAN) and CF-RAN architecture that aims to improve the CF network limitations related to the connecting links. Then, we propose two control loops for ORAN Radio Unit (ORU) clustering and ORAN Distributed Unit (O-DU) assignment procedures that are conducted by Reinforcement Learning (RL) agents. Numerical results show that the proposed approach can successfully provide the user's requirements while the network is balanced.","1938-1883","978-1-7281-9054-9","10.1109/ICC51166.2024.10622379","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10622379","6G;Cell-free mMIMO;ORAN;Access Point Clustering;Reinforcement Learning","6G mobile communication;Wireless networks;Reinforcement learning;Open RAN;Numerical models;Servers;Resource management","","","","31","IEEE","20 Aug 2024","","","IEEE","IEEE Conferences"
"Cell-Free MIMO in 6G NTN with AI-predicted CSI","B. De Filippo; R. Campana; A. Guidotti; C. Amatetti; A. Vanelli-Coralli","Dept. of Electrical, Electronic, and Information Engineering (DEI), Univ. of Bologna, Bologna, Italy; Dept. of Electrical, Electronic, and Information Engineering (DEI), Univ. of Bologna, Bologna, Italy; National Inter-University Consortium for Telecommunications (CNIT), Italy; Dept. of Electrical, Electronic, and Information Engineering (DEI), Univ. of Bologna, Bologna, Italy; Dept. of Electrical, Electronic, and Information Engineering (DEI), Univ. of Bologna, Bologna, Italy",2024 IEEE 25th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC),"7 Oct 2024","2024","","","631","635","Non-Terrestrial Networks (NTNs) in 6G are expected to integrate the Terrestrial Networks (TNs) coverage and provide connectivity to a multitude of User Terminals (UTs). In order to cope with the traffic demand, NTNs can employ cell- free MIMO with full frequency reuse schemes to maximize the spectral efficiency of the system. However, such technique can be strongly affected by channel aging, impacting their application to Low Earth Orbit (LEO)-based NTNs. Aiming at counteracting this effect, we present in this paper a lightweight Artificial Intelligence (AI) model for Channel State Information (CSI) prediction. To predict the propagation channel, the proposed algorithm learns its temporal statistics, e.g., the Line-of-Sight (LoS) shadowing correlation, from data. The model then applies the corrections to the feedback CSI, minimizing the difference with respect to the propagation channel encountered at transmission time. System-level analyses on a LEO-based CF-MIMO system report an improvement of the per-user capacity by up to 15% and a reduction of the outage probability when predicted CSI are used instead of aged channel coefficients.","1948-3252","979-8-3503-9318-7","10.1109/SPAWC60668.2024.10694298","Horizon Europe; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10694298","Cell-free MIMO;Channel Prediction;Artificial Intelligence;Non-Terrestrial Networks","6G mobile communication;Wireless communication;Spectral efficiency;Signal processing algorithms;Probability;Aging;Numerical models;Power system reliability;Artificial intelligence;Capacity planning","","","","14","IEEE","7 Oct 2024","","","IEEE","IEEE Conferences"
"IREE Oriented Green 6G Networks: A Radial Basis Function-Based Approach","T. Yu; P. Huang; S. Zhang; X. Chen; Y. Sun; X. Wang","Shanghai Institute for Advanced Communication and Data Science, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; Department of Communication Science and Engineering, Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China",IEEE Journal on Selected Areas in Communications,"17 Oct 2024","2024","42","11","3246","3261","In order to provide design guidelines for energy efficient 6G networks, we propose a novel radial basis function (RBF) based optimization framework to maximize the integrated relative energy efficiency (IREE) metric. Different from the conventional energy efficient optimization schemes, we maximize the transformed utility for any given IREE using spectrum efficiency oriented RBF network and gradually update the IREE metric using proposed Dinkelbach’s algorithm. The existence and uniqueness properties of RBF networks are provided, and the convergence conditions of the entire framework are discussed as well. Through some numerical experiments, we show that the proposed IREE outperforms many existing SE or EE oriented designs and find a new Jensen-Shannon (JS) divergence constrained region, which behaves differently from the conventional EE-SE region. Meanwhile, by studying IREE-SE trade-offs under different traffic requirements, we suggest that network operators shall spend more efforts to balance the distributions of traffic demands and network capacities in order to improve the IREE performance, especially when the spatial variations of the traffic distribution are significant.","1558-0008","","10.1109/JSAC.2024.3431521","National Key Research and Development Program of China(grant numbers:2022YFB2902304); National Natural Science Foundation of China (NSFC)(grant numbers:62071284); Innovation Program of Shanghai Municipal Science and Technology Commission(grant numbers:20JC1416400,21ZR1422400,20511106603); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605762","Green networks;energy efficiency;6G networks;radial basis function;EE-SE trade-off","Energy efficiency;Measurement;6G mobile communication;Radial basis function networks;Optimization;Training;Resource management","","","","53","IEEE","22 Jul 2024","","","IEEE","IEEE Journals"
"Distributed Sensing, Computing, Communication, and Control Fabric: A Unified Architecture for New 6G Era","D. Vukobratović; N. Bartzoudis; M. Ghassemian; F. B. Saghezchi; P. Li; A. Aijaz; R. Martinez; X. An; R. R. V. Prasad; H. Lüders; S. Mumtaz","Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia; Centre Tecnològic de Telecomunicacions de Catalunya (CTTC/CERCA), Castelldefels, Spain; Huawei Technologies Duesseldorf GmbH, Munich, Germany; Instituto de Telecomunicações, University of Aveiro, Aveiro, Portugal; Bristol Research & Innovation Laboratory, Toshiba Europe Ltd., UK; Bristol Research & Innovation Laboratory, Toshiba Europe Ltd., UK; Centre Tecnològic de Telecomunicacions de Catalunya (CTTC/CERCA), Castelldefels, Spain; Huawei Technologies Duesseldorf GmbH, Munich, Germany; Technical University of Delft, Netherlands; Telefónica Germany GmbH & Co. OHG, Germany; Instituto de Telecomunicações, University of Aveiro, Aveiro, Portugal",2024 IEEE Wireless Communications and Networking Conference (WCNC),"3 Jul 2024","2024","","","1","6","With the advent of the multimodal immersive communication system, people can interact with each other using multiple devices for sensing, communication and/or application level control either onsite or remotely. As a breakthrough concept, a distributed sensing, computing, communications, and control (DS3C) fabric is introduced in this paper for provisioning 6G services in multi-tenant environments in a unified manner. The DS3C fabric can be further enhanced by natively incorporating intelligent algorithms for network automation and managing networking, computing, and sensing resources efficiently to serve vertical use cases with extreme and/or conflicting requirements. As such, the paper proposes a novel end-to-end 6G system architecture with enhanced intelligence spanning across different network, computing, and business domains, identifies vertical use cases and presents an overview of the relevant standardisation and pre-standardisation landscape.","1558-2612","979-8-3503-0358-2","10.1109/WCNC57260.2024.10570746","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10570746","6G architecture;vertical requirements;multimodal distributed communication;distributed sensing and control;distributed computing;metaverse;DS3C fabric","6G mobile communication;Automation;Communication systems;Systems architecture;Computer architecture;Fabrics;Sensors","","1","","9","IEEE","3 Jul 2024","","","IEEE","IEEE Conferences"
